budget_id,budget_month,account_code,cost_centre_code,product_code,entity_code,region_code,budget_version,budget_currency,budget_amount,source_system,load_date
BUD26-000221,2026-02-01,4100,CC220,P001,ENT04,REG01,FY26 Approved,GBP,11501.57,Planning System,2026-09-18
BUD26-000222,2026-02-01,4100,CC220,P001,ENT04,REG02,FY26 Approved,GBP,14376.96,Planning System,2026-09-18
BUD26-000223,2026-02-01,4100,CC220,P001,ENT04,REG03,FY26 Approved,GBP,17252.35,Planning System,2026-09-18
BUD26-000224,2026-02-01,4100,CC220,P001,ENT04,REG04,FY26 Approved,GBP,100638.72,Planning System,2026-09-18
BUD26-000225,2026-02-01,4110,CC210,P002,ENT01,REG01,FY26 Approved,GBP,288288.00,Planning System,2026-09-18
BUD26-000226,2026-02-01,4110,CC210,P002,ENT01,REG02,FY26 Approved,GBP,49420.80,Planning System,2026-09-18
BUD26-000227,2026-02-01,4110,CC210,P002,ENT01,REG03,FY26 Approved,GBP,41184.00,Planning System,2026-09-18
BUD26-000228,2026-02-01,4110,CC210,P002,ENT01,REG04,FY26 Approved,GBP,32947.20,Planning System,2026-09-18
BUD26-000229,2026-02-01,4110,CC210,P002,ENT02,REG01,FY26 Approved,GBP,13478.40,Planning System,2026-09-18
BUD26-000230,2026-02-01,4110,CC210,P002,ENT02,REG02,FY26 Approved,GBP,97044.48,Planning System,2026-09-18
BUD26-000231,2026-02-01,4110,CC210,P002,ENT02,REG03,FY26 Approved,GBP,13478.40,Planning System,2026-09-18
BUD26-000232,2026-02-01,4110,CC210,P002,ENT02,REG04,FY26 Approved,GBP,10782.72,Planning System,2026-09-18
BUD26-000233,2026-02-01,4110,CC210,P002,ENT03,REG01,FY26 Approved,GBP,8985.60,Planning System,2026-09-18
BUD26-000234,2026-02-01,4110,CC210,P002,ENT03,REG02,FY26 Approved,GBP,11232.00,Planning System,2026-09-18
BUD26-000235,2026-02-01,4110,CC210,P002,ENT03,REG03,FY26 Approved,GBP,83116.80,Planning System,2026-09-18
BUD26-000236,2026-02-01,4110,CC210,P002,ENT03,REG04,FY26 Approved,GBP,8985.60,Planning System,2026-09-18
BUD26-000237,2026-02-01,4110,CC210,P002,ENT04,REG01,FY26 Approved,GBP,7188.48,Planning System,2026-09-18
BUD26-000238,2026-02-01,4110,CC210,P002,ENT04,REG02,FY26 Approved,GBP,8985.60,Planning System,2026-09-18
BUD26-000239,2026-02-01,4110,CC210,P002,ENT04,REG03,FY26 Approved,GBP,10782.72,Planning System,2026-09-18
BUD26-000240,2026-02-01,4110,CC210,P002,ENT04,REG04,FY26 Approved,GBP,62899.20,Planning System,2026-09-18
BUD26-000241,2026-02-01,4110,CC220,P002,ENT01,REG01,FY26 Approved,GBP,192192.00,Planning System,2026-09-18
BUD26-000242,2026-02-01,4110,CC220,P002,ENT01,REG02,FY26 Approved,GBP,32947.20,Planning System,2026-09-18
BUD26-000243,2026-02-01,4110,CC220,P002,ENT01,REG03,FY26 Approved,GBP,27456.00,Planning System,2026-09-18
BUD26-000244,2026-02-01,4110,CC220,P002,ENT01,REG04,FY26 Approved,GBP,21964.80,Planning System,2026-09-18
BUD26-000245,2026-02-01,4110,CC220,P002,ENT02,REG01,FY26 Approved,GBP,8985.60,Planning System,2026-09-18
BUD26-000246,2026-02-01,4110,CC220,P002,ENT02,REG02,FY26 Approved,GBP,64696.32,Planning System,2026-09-18
BUD26-000247,2026-02-01,4110,CC220,P002,ENT02,REG03,FY26 Approved,GBP,8985.60,Planning System,2026-09-18
BUD26-000248,2026-02-01,4110,CC220,P002,ENT02,REG04,FY26 Approved,GBP,7188.48,Planning System,2026-09-18
BUD26-000249,2026-02-01,4110,CC220,P002,ENT03,REG01,FY26 Approved,GBP,5990.40,Planning System,2026-09-18
BUD26-000250,2026-02-01,4110,CC220,P002,ENT03,REG02,FY26 Approved,GBP,7488.00,Planning System,2026-09-18
BUD26-000251,2026-02-01,4110,CC220,P002,ENT03,REG03,FY26 Approved,GBP,55411.20,Planning System,2026-09-18
BUD26-000252,2026-02-01,4110,CC220,P002,ENT03,REG04,FY26 Approved,GBP,5990.40,Planning System,2026-09-18
BUD26-000253,2026-02-01,4110,CC220,P002,ENT04,REG01,FY26 Approved,GBP,4792.32,Planning System,2026-09-18
BUD26-000254,2026-02-01,4110,CC220,P002,ENT04,REG02,FY26 Approved,GBP,5990.40,Planning System,2026-09-18
BUD26-000255,2026-02-01,4110,CC220,P002,ENT04,REG03,FY26 Approved,GBP,7188.48,Planning System,2026-09-18
BUD26-000256,2026-02-01,4110,CC220,P002,ENT04,REG04,FY26 Approved,GBP,41932.80,Planning System,2026-09-18
BUD26-000257,2026-02-01,4120,CC210,P003,ENT01,REG01,FY26 Approved,GBP,187387.20,Planning System,2026-09-18
BUD26-000258,2026-02-01,4120,CC210,P003,ENT01,REG02,FY26 Approved,GBP,32123.52,Planning System,2026-09-18
BUD26-000259,2026-02-01,4120,CC210,P003,ENT01,REG03,FY26 Approved,GBP,26769.60,Planning System,2026-09-18
BUD26-000260,2026-02-01,4120,CC210,P003,ENT01,REG04,FY26 Approved,GBP,21415.68,Planning System,2026-09-18
BUD26-000261,2026-02-01,4120,CC210,P003,ENT02,REG01,FY26 Approved,GBP,8760.96,Planning System,2026-09-18
BUD26-000262,2026-02-01,4120,CC210,P003,ENT02,REG02,FY26 Approved,GBP,63078.91,Planning System,2026-09-18
BUD26-000263,2026-02-01,4120,CC210,P003,ENT02,REG03,FY26 Approved,GBP,8760.96,Planning System,2026-09-18
BUD26-000264,2026-02-01,4120,CC210,P003,ENT02,REG04,FY26 Approved,GBP,7008.77,Planning System,2026-09-18
BUD26-000265,2026-02-01,4120,CC210,P003,ENT03,REG01,FY26 Approved,GBP,5840.64,Planning System,2026-09-18
BUD26-000266,2026-02-01,4120,CC210,P003,ENT03,REG02,FY26 Approved,GBP,7300.80,Planning System,2026-09-18
BUD26-000267,2026-02-01,4120,CC210,P003,ENT03,REG03,FY26 Approved,GBP,54025.92,Planning System,2026-09-18
BUD26-000268,2026-02-01,4120,CC210,P003,ENT03,REG04,FY26 Approved,GBP,5840.64,Planning System,2026-09-18
BUD26-000269,2026-02-01,4120,CC210,P003,ENT04,REG01,FY26 Approved,GBP,4672.51,Planning System,2026-09-18
BUD26-000270,2026-02-01,4120,CC210,P003,ENT04,REG02,FY26 Approved,GBP,5840.64,Planning System,2026-09-18
BUD26-000271,2026-02-01,4120,CC210,P003,ENT04,REG03,FY26 Approved,GBP,7008.77,Planning System,2026-09-18
BUD26-000272,2026-02-01,4120,CC210,P003,ENT04,REG04,FY26 Approved,GBP,40884.48,Planning System,2026-09-18
BUD26-000273,2026-02-01,4120,CC220,P003,ENT01,REG01,FY26 Approved,GBP,124924.80,Planning System,2026-09-18
BUD26-000274,2026-02-01,4120,CC220,P003,ENT01,REG02,FY26 Approved,GBP,21415.68,Planning System,2026-09-18
BUD26-000275,2026-02-01,4120,CC220,P003,ENT01,REG03,FY26 Approved,GBP,17846.40,Planning System,2026-09-18
BUD26-000276,2026-02-01,4120,CC220,P003,ENT01,REG04,FY26 Approved,GBP,14277.12,Planning System,2026-09-18
BUD26-000277,2026-02-01,4120,CC220,P003,ENT02,REG01,FY26 Approved,GBP,5840.64,Planning System,2026-09-18
BUD26-000278,2026-02-01,4120,CC220,P003,ENT02,REG02,FY26 Approved,GBP,42052.61,Planning System,2026-09-18
BUD26-000279,2026-02-01,4120,CC220,P003,ENT02,REG03,FY26 Approved,GBP,5840.64,Planning System,2026-09-18
BUD26-000280,2026-02-01,4120,CC220,P003,ENT02,REG04,FY26 Approved,GBP,4672.51,Planning System,2026-09-18
BUD26-000281,2026-02-01,4120,CC220,P003,ENT03,REG01,FY26 Approved,GBP,3893.76,Planning System,2026-09-18
BUD26-000282,2026-02-01,4120,CC220,P003,ENT03,REG02,FY26 Approved,GBP,4867.20,Planning System,2026-09-18
BUD26-000283,2026-02-01,4120,CC220,P003,ENT03,REG03,FY26 Approved,GBP,36017.28,Planning System,2026-09-18
BUD26-000284,2026-02-01,4120,CC220,P003,ENT03,REG04,FY26 Approved,GBP,3893.76,Planning System,2026-09-18
BUD26-000285,2026-02-01,4120,CC220,P003,ENT04,REG01,FY26 Approved,GBP,3115.01,Planning System,2026-09-18
BUD26-000286,2026-02-01,4120,CC220,P003,ENT04,REG02,FY26 Approved,GBP,3893.76,Planning System,2026-09-18
BUD26-000287,2026-02-01,4120,CC220,P003,ENT04,REG03,FY26 Approved,GBP,4672.51,Planning System,2026-09-18
BUD26-000288,2026-02-01,4120,CC220,P003,ENT04,REG04,FY26 Approved,GBP,27256.32,Planning System,2026-09-18
BUD26-000289,2026-02-01,4200,CC210,P003,ENT01,REG01,FY26 Approved,GBP,100900.80,Planning System,2026-09-18
BUD26-000290,2026-02-01,4200,CC210,P003,ENT01,REG02,FY26 Approved,GBP,17297.28,Planning System,2026-09-18
BUD26-000291,2026-02-01,4200,CC210,P003,ENT01,REG03,FY26 Approved,GBP,14414.40,Planning System,2026-09-18
BUD26-000292,2026-02-01,4200,CC210,P003,ENT01,REG04,FY26 Approved,GBP,11531.52,Planning System,2026-09-18
BUD26-000293,2026-02-01,4200,CC210,P003,ENT02,REG01,FY26 Approved,GBP,4717.44,Planning System,2026-09-18
BUD26-000294,2026-02-01,4200,CC210,P003,ENT02,REG02,FY26 Approved,GBP,33965.57,Planning System,2026-09-18
BUD26-000295,2026-02-01,4200,CC210,P003,ENT02,REG03,FY26 Approved,GBP,4717.44,Planning System,2026-09-18
BUD26-000296,2026-02-01,4200,CC210,P003,ENT02,REG04,FY26 Approved,GBP,3773.95,Planning System,2026-09-18
BUD26-000297,2026-02-01,4200,CC210,P003,ENT03,REG01,FY26 Approved,GBP,3144.96,Planning System,2026-09-18
BUD26-000298,2026-02-01,4200,CC210,P003,ENT03,REG02,FY26 Approved,GBP,3931.20,Planning System,2026-09-18
BUD26-000299,2026-02-01,4200,CC210,P003,ENT03,REG03,FY26 Approved,GBP,29090.88,Planning System,2026-09-18
BUD26-000300,2026-02-01,4200,CC210,P003,ENT03,REG04,FY26 Approved,GBP,3144.96,Planning System,2026-09-18
BUD26-000301,2026-02-01,4200,CC210,P003,ENT04,REG01,FY26 Approved,GBP,2515.97,Planning System,2026-09-18
BUD26-000302,2026-02-01,4200,CC210,P003,ENT04,REG02,FY26 Approved,GBP,3144.96,Planning System,2026-09-18
BUD26-000303,2026-02-01,4200,CC210,P003,ENT04,REG03,FY26 Approved,GBP,3773.95,Planning System,2026-09-18
BUD26-000304,2026-02-01,4200,CC210,P003,ENT04,REG04,FY26 Approved,GBP,22014.72,Planning System,2026-09-18
BUD26-000305,2026-02-01,4200,CC220,P003,ENT01,REG01,FY26 Approved,GBP,67267.20,Planning System,2026-09-18
BUD26-000306,2026-02-01,4200,CC220,P003,ENT01,REG02,FY26 Approved,GBP,11531.52,Planning System,2026-09-18
BUD26-000307,2026-02-01,4200,CC220,P003,ENT01,REG03,FY26 Approved,GBP,9609.60,Planning System,2026-09-18
BUD26-000308,2026-02-01,4200,CC220,P003,ENT01,REG04,FY26 Approved,GBP,7687.68,Planning System,2026-09-18
BUD26-000309,2026-02-01,4200,CC220,P003,ENT02,REG01,FY26 Approved,GBP,3144.96,Planning System,2026-09-18
BUD26-000310,2026-02-01,4200,CC220,P003,ENT02,REG02,FY26 Approved,GBP,22643.71,Planning System,2026-09-18
BUD26-000311,2026-02-01,4200,CC220,P003,ENT02,REG03,FY26 Approved,GBP,3144.96,Planning System,2026-09-18
BUD26-000312,2026-02-01,4200,CC220,P003,ENT02,REG04,FY26 Approved,GBP,2515.97,Planning System,2026-09-18
BUD26-000313,2026-02-01,4200,CC220,P003,ENT03,REG01,FY26 Approved,GBP,2096.64,Planning System,2026-09-18
BUD26-000314,2026-02-01,4200,CC220,P003,ENT03,REG02,FY26 Approved,GBP,2620.80,Planning System,2026-09-18
BUD26-000315,2026-02-01,4200,CC220,P003,ENT03,REG03,FY26 Approved,GBP,19393.92,Planning System,2026-09-18
BUD26-000316,2026-02-01,4200,CC220,P003,ENT03,REG04,FY26 Approved,GBP,2096.64,Planning System,2026-09-18
BUD26-000317,2026-02-01,4200,CC220,P003,ENT04,REG01,FY26 Approved,GBP,1677.31,Planning System,2026-09-18
BUD26-000318,2026-02-01,4200,CC220,P003,ENT04,REG02,FY26 Approved,GBP,2096.64,Planning System,2026-09-18
BUD26-000319,2026-02-01,4200,CC220,P003,ENT04,REG03,FY26 Approved,GBP,2515.97,Planning System,2026-09-18
BUD26-000320,2026-02-01,4200,CC220,P003,ENT04,REG04,FY26 Approved,GBP,14676.48,Planning System,2026-09-18
BUD26-000321,2026-02-01,4300,CC420,P004,ENT01,REG01,FY26 Approved,GBP,144144.00,Planning System,2026-09-18
BUD26-000322,2026-02-01,4300,CC420,P004,ENT01,REG02,FY26 Approved,GBP,24710.40,Planning System,2026-09-18
BUD26-000323,2026-02-01,4300,CC420,P004,ENT01,REG03,FY26 Approved,GBP,20592.00,Planning System,2026-09-18
BUD26-000324,2026-02-01,4300,CC420,P004,ENT01,REG04,FY26 Approved,GBP,16473.60,Planning System,2026-09-18
BUD26-000325,2026-02-01,4300,CC420,P004,ENT02,REG01,FY26 Approved,GBP,6739.20,Planning System,2026-09-18
BUD26-000326,2026-02-01,4300,CC420,P004,ENT02,REG02,FY26 Approved,GBP,48522.24,Planning System,2026-09-18
BUD26-000327,2026-02-01,4300,CC420,P004,ENT02,REG03,FY26 Approved,GBP,6739.20,Planning System,2026-09-18
BUD26-000328,2026-02-01,4300,CC420,P004,ENT02,REG04,FY26 Approved,GBP,5391.36,Planning System,2026-09-18
BUD26-000329,2026-02-01,4300,CC420,P004,ENT03,REG01,FY26 Approved,GBP,4492.80,Planning System,2026-09-18
BUD26-000330,2026-02-01,4300,CC420,P004,ENT03,REG02,FY26 Approved,GBP,5616.00,Planning System,2026-09-18
BUD26-000331,2026-02-01,4300,CC420,P004,ENT03,REG03,FY26 Approved,GBP,41558.40,Planning System,2026-09-18
BUD26-000332,2026-02-01,4300,CC420,P004,ENT03,REG04,FY26 Approved,GBP,4492.80,Planning System,2026-09-18
BUD26-000333,2026-02-01,4300,CC420,P004,ENT04,REG01,FY26 Approved,GBP,3594.24,Planning System,2026-09-18
BUD26-000334,2026-02-01,4300,CC420,P004,ENT04,REG02,FY26 Approved,GBP,4492.80,Planning System,2026-09-18
BUD26-000335,2026-02-01,4300,CC420,P004,ENT04,REG03,FY26 Approved,GBP,5391.36,Planning System,2026-09-18
BUD26-000336,2026-02-01,4300,CC420,P004,ENT04,REG04,FY26 Approved,GBP,31449.60,Planning System,2026-09-18
BUD26-000337,2026-02-01,4400,CC430,P004,ENT01,REG01,FY26 Approved,GBP,96096.00,Planning System,2026-09-18
BUD26-000338,2026-02-01,4400,CC430,P004,ENT01,REG02,FY26 Approved,GBP,16473.60,Planning System,2026-09-18
BUD26-000339,2026-02-01,4400,CC430,P004,ENT01,REG03,FY26 Approved,GBP,13728.00,Planning System,2026-09-18
BUD26-000340,2026-02-01,4400,CC430,P004,ENT01,REG04,FY26 Approved,GBP,10982.40,Planning System,2026-09-18
BUD26-000341,2026-02-01,4400,CC430,P004,ENT02,REG01,FY26 Approved,GBP,4492.80,Planning System,2026-09-18
BUD26-000342,2026-02-01,4400,CC430,P004,ENT02,REG02,FY26 Approved,GBP,32348.16,Planning System,2026-09-18
BUD26-000343,2026-02-01,4400,CC430,P004,ENT02,REG03,FY26 Approved,GBP,4492.80,Planning System,2026-09-18
BUD26-000344,2026-02-01,4400,CC430,P004,ENT02,REG04,FY26 Approved,GBP,3594.24,Planning System,2026-09-18
BUD26-000345,2026-02-01,4400,CC430,P004,ENT03,REG01,FY26 Approved,GBP,2995.20,Planning System,2026-09-18
BUD26-000346,2026-02-01,4400,CC430,P004,ENT03,REG02,FY26 Approved,GBP,3744.00,Planning System,2026-09-18
BUD26-000347,2026-02-01,4400,CC430,P004,ENT03,REG03,FY26 Approved,GBP,27705.60,Planning System,2026-09-18
BUD26-000348,2026-02-01,4400,CC430,P004,ENT03,REG04,FY26 Approved,GBP,2995.20,Planning System,2026-09-18
BUD26-000349,2026-02-01,4400,CC430,P004,ENT04,REG01,FY26 Approved,GBP,2396.16,Planning System,2026-09-18
BUD26-000350,2026-02-01,4400,CC430,P004,ENT04,REG02,FY26 Approved,GBP,2995.20,Planning System,2026-09-18
BUD26-000351,2026-02-01,4400,CC430,P004,ENT04,REG03,FY26 Approved,GBP,3594.24,Planning System,2026-09-18
BUD26-000352,2026-02-01,4400,CC430,P004,ENT04,REG04,FY26 Approved,GBP,20966.40,Planning System,2026-09-18
BUD26-000353,2026-03-01,4900,CC110,P000,ENT01,REG01,FY26 Approved,GBP,50512.00,Planning System,2026-09-18
BUD26-000354,2026-03-01,4900,CC110,P000,ENT01,REG02,FY26 Approved,GBP,8659.20,Planning System,2026-09-18
BUD26-000355,2026-03-01,4900,CC110,P000,ENT01,REG03,FY26 Approved,GBP,7216.00,Planning System,2026-09-18
BUD26-000356,2026-03-01,4900,CC110,P000,ENT01,REG04,FY26 Approved,GBP,5772.80,Planning System,2026-09-18
BUD26-000357,2026-03-01,4900,CC110,P000,ENT02,REG01,FY26 Approved,GBP,2361.60,Planning System,2026-09-18
BUD26-000358,2026-03-01,4900,CC110,P000,ENT02,REG02,FY26 Approved,GBP,17003.52,Planning System,2026-09-18
BUD26-000359,2026-03-01,4900,CC110,P000,ENT02,REG03,FY26 Approved,GBP,2361.60,Planning System,2026-09-18
BUD26-000360,2026-03-01,4900,CC110,P000,ENT02,REG04,FY26 Approved,GBP,1889.28,Planning System,2026-09-18
BUD26-000361,2026-03-01,4900,CC110,P000,ENT03,REG01,FY26 Approved,GBP,1574.40,Planning System,2026-09-18
BUD26-000362,2026-03-01,4900,CC110,P000,ENT03,REG02,FY26 Approved,GBP,1968.00,Planning System,2026-09-18
BUD26-000363,2026-03-01,4900,CC110,P000,ENT03,REG03,FY26 Approved,GBP,14563.20,Planning System,2026-09-18
BUD26-000364,2026-03-01,4900,CC110,P000,ENT03,REG04,FY26 Approved,GBP,1574.40,Planning System,2026-09-18
BUD26-000365,2026-03-01,4900,CC110,P000,ENT04,REG01,FY26 Approved,GBP,1259.52,Planning System,2026-09-18
BUD26-000366,2026-03-01,4900,CC110,P000,ENT04,REG02,FY26 Approved,GBP,1574.40,Planning System,2026-09-18
BUD26-000367,2026-03-01,4900,CC110,P000,ENT04,REG03,FY26 Approved,GBP,1889.28,Planning System,2026-09-18
BUD26-000368,2026-03-01,4900,CC110,P000,ENT04,REG04,FY26 Approved,GBP,11020.80,Planning System,2026-09-18
BUD26-000369,2026-03-01,4100,CC210,P001,ENT01,REG01,FY26 Approved,GBP,727372.80,Planning System,2026-09-18
BUD26-000370,2026-03-01,4100,CC210,P001,ENT01,REG02,FY26 Approved,GBP,124692.48,Planning System,2026-09-18
BUD26-000371,2026-03-01,4100,CC210,P001,ENT01,REG03,FY26 Approved,GBP,103910.40,Planning System,2026-09-18
BUD26-000372,2026-03-01,4100,CC210,P001,ENT01,REG04,FY26 Approved,GBP,83128.32,Planning System,2026-09-18
BUD26-000373,2026-03-01,4100,CC210,P001,ENT02,REG01,FY26 Approved,GBP,34007.04,Planning System,2026-09-18
BUD26-000374,2026-03-01,4100,CC210,P001,ENT02,REG02,FY26 Approved,GBP,244850.69,Planning System,2026-09-18
BUD26-000375,2026-03-01,4100,CC210,P001,ENT02,REG03,FY26 Approved,GBP,34007.04,Planning System,2026-09-18
BUD26-000376,2026-03-01,4100,CC210,P001,ENT02,REG04,FY26 Approved,GBP,27205.63,Planning System,2026-09-18
BUD26-000377,2026-03-01,4100,CC210,P001,ENT03,REG01,FY26 Approved,GBP,22671.36,Planning System,2026-09-18
BUD26-000378,2026-03-01,4100,CC210,P001,ENT03,REG02,FY26 Approved,GBP,28339.20,Planning System,2026-09-18
BUD26-000379,2026-03-01,4100,CC210,P001,ENT03,REG03,FY26 Approved,GBP,209710.08,Planning System,2026-09-18
BUD26-000380,2026-03-01,4100,CC210,P001,ENT03,REG04,FY26 Approved,GBP,22671.36,Planning System,2026-09-18
BUD26-000381,2026-03-01,4100,CC210,P001,ENT04,REG01,FY26 Approved,GBP,18137.09,Planning System,2026-09-18
BUD26-000382,2026-03-01,4100,CC210,P001,ENT04,REG02,FY26 Approved,GBP,22671.36,Planning System,2026-09-18
BUD26-000383,2026-03-01,4100,CC210,P001,ENT04,REG03,FY26 Approved,GBP,27205.63,Planning System,2026-09-18
BUD26-000384,2026-03-01,4100,CC210,P001,ENT04,REG04,FY26 Approved,GBP,158699.52,Planning System,2026-09-18
BUD26-000385,2026-03-01,4100,CC220,P001,ENT01,REG01,FY26 Approved,GBP,484915.20,Planning System,2026-09-18
BUD26-000386,2026-03-01,4100,CC220,P001,ENT01,REG02,FY26 Approved,GBP,83128.32,Planning System,2026-09-18
BUD26-000387,2026-03-01,4100,CC220,P001,ENT01,REG03,FY26 Approved,GBP,69273.60,Planning System,2026-09-18
BUD26-000388,2026-03-01,4100,CC220,P001,ENT01,REG04,FY26 Approved,GBP,55418.88,Planning System,2026-09-18
BUD26-000389,2026-03-01,4100,CC220,P001,ENT02,REG01,FY26 Approved,GBP,22671.36,Planning System,2026-09-18
BUD26-000390,2026-03-01,4100,CC220,P001,ENT02,REG02,FY26 Approved,GBP,163233.79,Planning System,2026-09-18
BUD26-000391,2026-03-01,4100,CC220,P001,ENT02,REG03,FY26 Approved,GBP,22671.36,Planning System,2026-09-18
BUD26-000392,2026-03-01,4100,CC220,P001,ENT02,REG04,FY26 Approved,GBP,18137.09,Planning System,2026-09-18
BUD26-000393,2026-03-01,4100,CC220,P001,ENT03,REG01,FY26 Approved,GBP,15114.24,Planning System,2026-09-18
BUD26-000394,2026-03-01,4100,CC220,P001,ENT03,REG02,FY26 Approved,GBP,18892.80,Planning System,2026-09-18
BUD26-000395,2026-03-01,4100,CC220,P001,ENT03,REG03,FY26 Approved,GBP,139806.72,Planning System,2026-09-18
BUD26-000396,2026-03-01,4100,CC220,P001,ENT03,REG04,FY26 Approved,GBP,15114.24,Planning System,2026-09-18
BUD26-000397,2026-03-01,4100,CC220,P001,ENT04,REG01,FY26 Approved,GBP,12091.39,Planning System,2026-09-18
BUD26-000398,2026-03-01,4100,CC220,P001,ENT04,REG02,FY26 Approved,GBP,15114.24,Planning System,2026-09-18
BUD26-000399,2026-03-01,4100,CC220,P001,ENT04,REG03,FY26 Approved,GBP,18137.09,Planning System,2026-09-18
BUD26-000400,2026-03-01,4100,CC220,P001,ENT04,REG04,FY26 Approved,GBP,105799.68,Planning System,2026-09-18
BUD26-000401,2026-03-01,4110,CC210,P002,ENT01,REG01,FY26 Approved,GBP,303072.00,Planning System,2026-09-18
BUD26-000402,2026-03-01,4110,CC210,P002,ENT01,REG02,FY26 Approved,GBP,51955.20,Planning System,2026-09-18
BUD26-000403,2026-03-01,4110,CC210,P002,ENT01,REG03,FY26 Approved,GBP,43296.00,Planning System,2026-09-18
BUD26-000404,2026-03-01,4110,CC210,P002,ENT01,REG04,FY26 Approved,GBP,34636.80,Planning System,2026-09-18
BUD26-000405,2026-03-01,4110,CC210,P002,ENT02,REG01,FY26 Approved,GBP,14169.60,Planning System,2026-09-18
BUD26-000406,2026-03-01,4110,CC210,P002,ENT02,REG02,FY26 Approved,GBP,102021.12,Planning System,2026-09-18
BUD26-000407,2026-03-01,4110,CC210,P002,ENT02,REG03,FY26 Approved,GBP,14169.60,Planning System,2026-09-18
BUD26-000408,2026-03-01,4110,CC210,P002,ENT02,REG04,FY26 Approved,GBP,11335.68,Planning System,2026-09-18
BUD26-000409,2026-03-01,4110,CC210,P002,ENT03,REG01,FY26 Approved,GBP,9446.40,Planning System,2026-09-18
BUD26-000410,2026-03-01,4110,CC210,P002,ENT03,REG02,FY26 Approved,GBP,11808.00,Planning System,2026-09-18
BUD26-000411,2026-03-01,4110,CC210,P002,ENT03,REG03,FY26 Approved,GBP,87379.20,Planning System,2026-09-18
BUD26-000412,2026-03-01,4110,CC210,P002,ENT03,REG04,FY26 Approved,GBP,9446.40,Planning System,2026-09-18
BUD26-000413,2026-03-01,4110,CC210,P002,ENT04,REG01,FY26 Approved,GBP,7557.12,Planning System,2026-09-18
BUD26-000414,2026-03-01,4110,CC210,P002,ENT04,REG02,FY26 Approved,GBP,9446.40,Planning System,2026-09-18
BUD26-000415,2026-03-01,4110,CC210,P002,ENT04,REG03,FY26 Approved,GBP,11335.68,Planning System,2026-09-18
BUD26-000416,2026-03-01,4110,CC210,P002,ENT04,REG04,FY26 Approved,GBP,66124.80,Planning System,2026-09-18
BUD26-000417,2026-03-01,4110,CC220,P002,ENT01,REG01,FY26 Approved,GBP,202048.00,Planning System,2026-09-18
BUD26-000418,2026-03-01,4110,CC220,P002,ENT01,REG02,FY26 Approved,GBP,34636.80,Planning System,2026-09-18
BUD26-000419,2026-03-01,4110,CC220,P002,ENT01,REG03,FY26 Approved,GBP,28864.00,Planning System,2026-09-18
BUD26-000420,2026-03-01,4110,CC220,P002,ENT01,REG04,FY26 Approved,GBP,23091.20,Planning System,2026-09-18
BUD26-000421,2026-03-01,4110,CC220,P002,ENT02,REG01,FY26 Approved,GBP,9446.40,Planning System,2026-09-18
BUD26-000422,2026-03-01,4110,CC220,P002,ENT02,REG02,FY26 Approved,GBP,68014.08,Planning System,2026-09-18
BUD26-000423,2026-03-01,4110,CC220,P002,ENT02,REG03,FY26 Approved,GBP,9446.40,Planning System,2026-09-18
BUD26-000424,2026-03-01,4110,CC220,P002,ENT02,REG04,FY26 Approved,GBP,7557.12,Planning System,2026-09-18
BUD26-000425,2026-03-01,4110,CC220,P002,ENT03,REG01,FY26 Approved,GBP,6297.60,Planning System,2026-09-18
