transaction_id,document_id,posting_date,account_code,cost_centre_code,product_code,entity_code,region_code,local_currency,local_amount,fx_rate_to_gbp,reporting_currency,reporting_amount_gbp,source_system,journal_type,description,load_date
TXN-0000132,DOC-20250106-012,2025-01-06,5200,CC410,P001,ENT01,REG01,GBP,2834.05,1.0,GBP,2834.05,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0000133,DOC-20250106-013,2025-01-06,4300,CC420,P004,ENT02,REG02,EUR,21766.59,0.8389,GBP,18259.99,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0000134,DOC-20250106-014,2025-01-06,6660,CC120,P000,ENT01,REG01,GBP,13794.14,1.0,GBP,13794.14,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0000135,DOC-20250106-015,2025-01-06,5110,CC420,P003,ENT04,REG04,EUR,3032.69,0.8389,GBP,2544.12,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0000136,DOC-20250106-016,2025-01-06,4120,CC210,P003,ENT02,REG02,EUR,51082.64,0.8389,GBP,42853.23,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000137,DOC-20250106-017,2025-01-06,6100,CC210,P000,ENT03,REG03,EUR,15554.89,0.8389,GBP,13049.0,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6100,2026-09-24
TXN-0000138,DOC-20250106-018,2025-01-06,6630,CC120,P000,ENT03,REG03,EUR,11759.13,0.8389,GBP,9864.73,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0000139,DOC-20250106-019,2025-01-06,6310,CC310,P002,ENT01,REG03,GBP,16238.37,1.0,GBP,16238.37,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6310,2026-09-24
TXN-0000140,DOC-20250106-020,2025-01-06,4120,CC210,P003,ENT01,REG01,GBP,26755.62,1.0,GBP,26755.62,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000141,DOC-20250106-021,2025-01-06,5100,CC310,P002,ENT01,REG01,GBP,8852.94,1.0,GBP,8852.94,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0000142,DOC-20250106-022,2025-01-06,6720,CC130,P000,ENT01,REG01,GBP,8833.04,1.0,GBP,8833.04,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0000143,DOC-20250106-023,2025-01-06,5100,CC310,P002,ENT04,REG04,EUR,15265.18,0.8389,GBP,12805.96,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0000144,DOC-20250106-024,2025-01-06,4110,CC220,P002,ENT04,REG04,EUR,33687.61,0.8389,GBP,28260.54,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0000145,DOC-20250106-025,2025-01-06,5400,CC420,P004,ENT01,REG03,GBP,2541.17,1.0,GBP,2541.17,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0000146,DOC-20250106-026,2025-01-06,5300,CC410,P003,ENT01,REG01,GBP,7844.3,1.0,GBP,7844.3,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0000147,DOC-20250106-027,2025-01-06,5110,CC310,P001,ENT01,REG02,GBP,2004.76,1.0,GBP,2004.76,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0000148,DOC-20250106-028,2025-01-06,5110,CC420,P003,ENT01,REG01,GBP,10697.91,1.0,GBP,10697.91,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0000149,DOC-20250106-029,2025-01-06,6730,CC130,P000,ENT02,REG02,EUR,17094.66,0.8389,GBP,14340.71,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0000150,DOC-20250106-030,2025-01-06,6230,CC230,P001,ENT01,REG01,GBP,10982.55,1.0,GBP,10982.55,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0000151,DOC-20250106-031,2025-01-06,4120,CC220,P003,ENT01,REG01,GBP,36021.92,1.0,GBP,36021.92,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000152,DOC-20250106-032,2025-01-06,6330,CC320,P001,ENT01,REG02,GBP,644.9,1.0,GBP,644.9,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6330,2026-09-24
TXN-0000153,DOC-20250106-033,2025-01-06,6120,CC220,P000,ENT01,REG01,GBP,8976.55,1.0,GBP,8976.55,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6120,2026-09-24
TXN-0000154,DOC-20250106-034,2025-01-06,5200,CC410,P002,ENT03,REG01,EUR,18676.08,0.8389,GBP,15667.36,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0000155,DOC-20250106-035,2025-01-06,4200,CC220,P003,ENT01,REG02,GBP,22376.78,1.0,GBP,22376.78,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0000156,DOC-20250106-036,2025-01-06,4200,CC220,P003,ENT01,REG01,GBP,13787.45,1.0,GBP,13787.45,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0000157,DOC-20250106-037,2025-01-06,6100,CC210,P000,ENT03,REG03,EUR,6361.94,0.8389,GBP,5337.03,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6100,2026-09-24
TXN-0000158,DOC-20250106-038,2025-01-06,4200,CC210,P003,ENT01,REG03,GBP,9223.58,1.0,GBP,9223.58,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0000159,DOC-20250106-039,2025-01-06,6120,CC220,P000,ENT01,REG04,GBP,14240.16,1.0,GBP,14240.16,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6120,2026-09-24
TXN-0000160,DOC-20250106-040,2025-01-06,6640,CC110,P000,ENT01,REG01,GBP,9658.44,1.0,GBP,9658.44,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6640,2026-09-24
TXN-0000161,DOC-20250107-001,2025-01-07,5400,CC420,P004,ENT01,REG01,GBP,14808.38,1.0,GBP,14808.38,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0000162,DOC-20250107-002,2025-01-07,5300,CC410,P003,ENT01,REG02,GBP,7505.78,1.0,GBP,7505.78,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0000163,DOC-20250107-003,2025-01-07,4400,CC430,P004,ENT01,REG04,GBP,24283.92,1.0,GBP,24283.92,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0000164,DOC-20250107-004,2025-01-07,6210,CC230,P002,ENT01,REG01,GBP,2181.31,1.0,GBP,2181.31,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6210,2026-09-24
TXN-0000165,DOC-20250107-005,2025-01-07,6120,CC220,P000,ENT03,REG03,EUR,18670.46,0.8389,GBP,15662.65,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6120,2026-09-24
TXN-0000166,DOC-20250107-006,2025-01-07,5400,CC420,P004,ENT01,REG01,GBP,15347.74,1.0,GBP,15347.74,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0000167,DOC-20250107-007,2025-01-07,6740,CC130,P000,ENT01,REG01,GBP,9944.75,1.0,GBP,9944.75,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6740,2026-09-24
TXN-0000168,DOC-20250107-008,2025-01-07,4900,CC110,P000,ENT01,REG01,GBP,5024.11,1.0,GBP,5024.11,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0000169,DOC-20250107-009,2025-01-07,6110,CC220,P002,ENT02,REG02,EUR,17870.39,0.8389,GBP,14991.47,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6110,2026-09-24
TXN-0000170,DOC-20250107-010,2025-01-07,6600,CC120,P000,ENT01,REG01,GBP,13433.06,1.0,GBP,13433.06,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6600,2026-09-24
TXN-0000171,DOC-20250107-011,2025-01-07,4200,CC220,P003,ENT01,REG01,GBP,24006.56,1.0,GBP,24006.56,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0000172,DOC-20250107-012,2025-01-07,5200,CC410,P003,ENT01,REG01,GBP,14091.97,1.0,GBP,14091.97,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0000173,DOC-20250107-013,2025-01-07,5200,CC410,P002,ENT01,REG01,GBP,6461.19,1.0,GBP,6461.19,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0000174,DOC-20250107-014,2025-01-07,6210,CC230,P001,ENT02,REG02,EUR,14078.34,0.8389,GBP,11810.32,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6210,2026-09-24
TXN-0000175,DOC-20250107-015,2025-01-07,5110,CC420,P004,ENT01,REG01,GBP,11694.89,1.0,GBP,11694.89,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0000176,DOC-20250107-016,2025-01-07,4110,CC210,P002,ENT01,REG01,GBP,41981.68,1.0,GBP,41981.68,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0000177,DOC-20250107-017,2025-01-07,4900,CC110,P000,ENT03,REG03,EUR,27788.2,0.8389,GBP,23311.52,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4900,2026-09-24
TXN-0000178,DOC-20250107-018,2025-01-07,6210,CC230,P003,ENT02,REG01,EUR,4078.29,0.8389,GBP,3421.28,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6210,2026-09-24
TXN-0000179,DOC-20250107-019,2025-01-07,5110,CC310,P004,ENT01,REG01,GBP,11101.83,1.0,GBP,11101.83,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0000180,DOC-20250107-020,2025-01-07,6610,CC120,P000,ENT03,REG03,EUR,7619.97,0.8389,GBP,6392.39,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6610,2026-09-24
TXN-0000181,DOC-20250107-021,2025-01-07,6420,CC330,P000,ENT01,REG01,GBP,13527.19,1.0,GBP,13527.19,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6420,2026-09-24
TXN-0000182,DOC-20250107-022,2025-01-07,5100,CC330,P001,ENT01,REG01,GBP,5652.71,1.0,GBP,5652.71,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0000183,DOC-20250107-023,2025-01-07,6120,CC210,P000,ENT01,REG01,GBP,13524.21,1.0,GBP,13524.21,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6120,2026-09-24
TXN-0000184,DOC-20250107-024,2025-01-07,5300,CC410,P003,ENT04,REG04,EUR,8531.06,0.8389,GBP,7156.71,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0000185,DOC-20250107-025,2025-01-07,6740,CC130,P000,ENT02,REG02,EUR,3259.22,0.8389,GBP,2734.16,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6740,2026-09-24
TXN-0000186,DOC-20250107-026,2025-01-07,6600,CC120,P000,ENT01,REG03,GBP,631.32,1.0,GBP,631.32,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6600,2026-09-24
TXN-0000187,DOC-20250107-027,2025-01-07,6720,CC130,P000,ENT01,REG01,GBP,8933.46,1.0,GBP,8933.46,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0000188,DOC-20250107-028,2025-01-07,4400,CC430,P004,ENT02,REG02,EUR,5284.61,0.8389,GBP,4433.26,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0000189,DOC-20250107-029,2025-01-07,6320,CC310,P002,ENT02,REG02,EUR,682.73,0.8389,GBP,572.74,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6320,2026-09-24
TXN-0000190,DOC-20250107-030,2025-01-07,6620,CC140,P000,ENT03,REG01,EUR,1934.95,0.8389,GBP,1623.23,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6620,2026-09-24
TXN-0000191,DOC-20250107-031,2025-01-07,5200,CC410,P003,ENT01,REG02,GBP,13390.42,1.0,GBP,13390.42,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0000192,DOC-20250107-032,2025-01-07,6730,CC130,P000,ENT01,REG01,GBP,12229.03,1.0,GBP,12229.03,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6730,2026-09-24
TXN-0000193,DOC-20250107-033,2025-01-07,6220,CC230,P003,ENT03,REG01,EUR,9453.01,0.8389,GBP,7930.13,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6220,2026-09-24
TXN-0000194,DOC-20250107-034,2025-01-07,6600,CC120,P000,ENT04,REG04,EUR,6210.87,0.8389,GBP,5210.3,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6600,2026-09-24
TXN-0000195,DOC-20250107-035,2025-01-07,5300,CC410,P003,ENT01,REG02,GBP,5121.25,1.0,GBP,5121.25,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0000196,DOC-20250107-036,2025-01-07,6330,CC320,P002,ENT04,REG04,EUR,3010.63,0.8389,GBP,2525.62,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6330,2026-09-24
TXN-0000197,DOC-20250107-037,2025-01-07,6410,CC330,P000,ENT01,REG02,GBP,16019.06,1.0,GBP,16019.06,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6410,2026-09-24
TXN-0000198,DOC-20250107-038,2025-01-07,4100,CC220,P001,ENT01,REG01,GBP,5117.3,1.0,GBP,5117.3,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0000199,DOC-20250107-039,2025-01-07,6320,CC310,P003,ENT02,REG02,EUR,12066.68,0.8389,GBP,10122.74,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6320,2026-09-24
TXN-0000200,DOC-20250107-040,2025-01-07,4900,CC110,P000,ENT02,REG02,EUR,33208.8,0.8389,GBP,27858.86,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0000201,DOC-20250108-001,2025-01-08,4400,CC430,P004,ENT01,REG01,GBP,17184.93,1.0,GBP,17184.93,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0000202,DOC-20250108-002,2025-01-08,6110,CC220,P003,ENT01,REG01,GBP,1616.13,1.0,GBP,1616.13,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0000203,DOC-20250108-003,2025-01-08,6700,CC130,P000,ENT03,REG03,EUR,18623.7,0.8389,GBP,15623.42,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6700,2026-09-24
TXN-0000204,DOC-20250108-004,2025-01-08,6410,CC330,P000,ENT01,REG01,GBP,10868.55,1.0,GBP,10868.55,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6410,2026-09-24
TXN-0000205,DOC-20250108-005,2025-01-08,6630,CC120,P000,ENT01,REG01,GBP,4707.16,1.0,GBP,4707.16,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0000206,DOC-20250108-006,2025-01-08,6610,CC120,P000,ENT01,REG02,GBP,2496.43,1.0,GBP,2496.43,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6610,2026-09-24
TXN-0000207,DOC-20250108-007,2025-01-08,6740,CC130,P000,ENT02,REG02,EUR,18978.59,0.8389,GBP,15921.14,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0000208,DOC-20250108-008,2025-01-08,4120,CC220,P003,ENT01,REG01,GBP,31973.18,1.0,GBP,31973.18,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000209,DOC-20250108-009,2025-01-08,4110,CC220,P002,ENT02,REG02,EUR,42087.22,0.8389,GBP,35306.97,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0000210,DOC-20250108-010,2025-01-08,6630,CC110,P000,ENT01,REG04,GBP,10270.94,1.0,GBP,10270.94,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0000211,DOC-20250108-011,2025-01-08,6620,CC120,P000,ENT04,REG04,EUR,15220.97,0.8389,GBP,12768.87,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6620,2026-09-24
TXN-0000212,DOC-20250108-012,2025-01-08,5400,CC420,P004,ENT01,REG03,GBP,3029.21,1.0,GBP,3029.21,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0000213,DOC-20250108-013,2025-01-08,4100,CC220,P001,ENT04,REG03,EUR,17491.23,0.8389,GBP,14673.39,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0000214,DOC-20250108-014,2025-01-08,6620,CC120,P000,ENT02,REG02,EUR,16674.98,0.8389,GBP,13988.64,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6620,2026-09-24
TXN-0000215,DOC-20250108-015,2025-01-08,4120,CC210,P003,ENT01,REG01,GBP,23094.41,1.0,GBP,23094.41,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000216,DOC-20250108-016,2025-01-08,6330,CC310,P001,ENT01,REG01,GBP,1202.41,1.0,GBP,1202.41,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6330,2026-09-24
TXN-0000217,DOC-20250108-017,2025-01-08,6660,CC120,P000,ENT01,REG01,GBP,12733.83,1.0,GBP,12733.83,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0000218,DOC-20250108-018,2025-01-08,4120,CC220,P003,ENT01,REG01,GBP,12159.3,1.0,GBP,12159.3,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0000219,DOC-20250108-019,2025-01-08,4200,CC210,P003,ENT01,REG02,GBP,21476.34,1.0,GBP,21476.34,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0000220,DOC-20250108-020,2025-01-08,6400,CC330,P000,ENT01,REG01,GBP,2625.57,1.0,GBP,2625.57,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6400,2026-09-24
TXN-0000221,DOC-20250108-021,2025-01-08,4110,CC220,P002,ENT03,REG03,EUR,7004.67,0.8389,GBP,5876.22,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0000222,DOC-20250108-022,2025-01-08,6220,CC230,P002,ENT03,REG03,EUR,18338.24,0.8389,GBP,15383.95,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0000223,DOC-20250108-023,2025-01-08,6610,CC120,P000,ENT01,REG04,GBP,8450.42,1.0,GBP,8450.42,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6610,2026-09-24
TXN-0000224,DOC-20250108-024,2025-01-08,4120,CC220,P003,ENT01,REG01,GBP,3912.74,1.0,GBP,3912.74,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0000225,DOC-20250108-025,2025-01-08,4110,CC220,P002,ENT01,REG01,GBP,32639.34,1.0,GBP,32639.34,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0000226,DOC-20250108-026,2025-01-08,6400,CC330,P000,ENT03,REG03,EUR,6119.17,0.8389,GBP,5133.37,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6400,2026-09-24
TXN-0000227,DOC-20250108-027,2025-01-08,6700,CC130,P000,ENT01,REG04,GBP,2435.63,1.0,GBP,2435.63,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6700,2026-09-24
TXN-0000228,DOC-20250108-028,2025-01-08,6400,CC330,P000,ENT01,REG01,GBP,3710.65,1.0,GBP,3710.65,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6400,2026-09-24
TXN-0000229,DOC-20250108-029,2025-01-08,5300,CC410,P003,ENT04,REG04,EUR,4022.11,0.8389,GBP,3374.15,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0000230,DOC-20250108-030,2025-01-08,5400,CC430,P004,ENT01,REG01,GBP,10819.42,1.0,GBP,10819.42,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0000231,DOC-20250108-031,2025-01-08,5100,CC310,P003,ENT02,REG02,EUR,12697.17,0.8389,GBP,10651.66,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0000232,DOC-20250108-032,2025-01-08,6730,CC130,P000,ENT01,REG01,GBP,9725.72,1.0,GBP,9725.72,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6730,2026-09-24
TXN-0000233,DOC-20250108-033,2025-01-08,6410,CC330,P000,ENT02,REG02,EUR,16215.25,0.8389,GBP,13602.97,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6410,2026-09-24
TXN-0000234,DOC-20250108-034,2025-01-08,4200,CC210,P003,ENT01,REG02,GBP,19538.72,1.0,GBP,19538.72,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0000235,DOC-20250108-035,2025-01-08,6720,CC130,P000,ENT02,REG04,EUR,1832.7,0.8389,GBP,1537.45,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0000236,DOC-20250108-036,2025-01-08,5300,CC410,P003,ENT01,REG01,GBP,16895.06,1.0,GBP,16895.06,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0000237,DOC-20250108-037,2025-01-08,6700,CC130,P000,ENT01,REG01,GBP,13316.85,1.0,GBP,13316.85,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6700,2026-09-24
TXN-0000238,DOC-20250108-038,2025-01-08,6300,CC310,P001,ENT01,REG01,GBP,12800.81,1.0,GBP,12800.81,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6300,2026-09-24
TXN-0000239,DOC-20250108-039,2025-01-08,6740,CC130,P000,ENT04,REG04,EUR,5832.36,0.8389,GBP,4892.77,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0000240,DOC-20250108-040,2025-01-08,5110,CC330,P001,ENT04,REG04,EUR,1889.57,0.8389,GBP,1585.16,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0000241,DOC-20250109-001,2025-01-09,6230,CC230,P002,ENT01,REG01,GBP,13702.93,1.0,GBP,13702.93,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0000242,DOC-20250109-002,2025-01-09,6300,CC310,P001,ENT01,REG01,GBP,11190.66,1.0,GBP,11190.66,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6300,2026-09-24
TXN-0000243,DOC-20250109-003,2025-01-09,6200,CC230,P000,ENT01,REG04,GBP,12794.32,1.0,GBP,12794.32,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6200,2026-09-24
TXN-0000244,DOC-20250109-004,2025-01-09,6610,CC120,P000,ENT01,REG01,GBP,3716.98,1.0,GBP,3716.98,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6610,2026-09-24
TXN-0000245,DOC-20250109-005,2025-01-09,6660,CC120,P000,ENT01,REG03,GBP,4237.56,1.0,GBP,4237.56,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6660,2026-09-24
TXN-0000246,DOC-20250109-006,2025-01-09,6110,CC220,P002,ENT03,REG01,EUR,15576.97,0.8389,GBP,13067.52,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6110,2026-09-24
TXN-0000247,DOC-20250109-007,2025-01-09,6200,CC230,P000,ENT03,REG03,EUR,6042.65,0.8389,GBP,5069.18,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6200,2026-09-24
TXN-0000248,DOC-20250109-008,2025-01-09,4100,CC220,P001,ENT02,REG01,EUR,10327.11,0.8389,GBP,8663.41,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0000249,DOC-20250109-009,2025-01-09,5200,CC410,P004,ENT01,REG01,GBP,3818.63,1.0,GBP,3818.63,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0000250,DOC-20250109-010,2025-01-09,6220,CC230,P001,ENT01,REG01,GBP,8133.99,1.0,GBP,8133.99,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6220,2026-09-24
TXN-0000251,DOC-20250109-011,2025-01-09,6330,CC310,P003,ENT01,REG01,GBP,9802.41,1.0,GBP,9802.41,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6330,2026-09-24
TXN-0000252,DOC-20250109-012,2025-01-09,4400,CC430,P004,ENT02,REG04,EUR,25648.8,0.8389,GBP,21516.78,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0000253,DOC-20250109-013,2025-01-09,6730,CC130,P000,ENT02,REG02,EUR,13727.13,0.8389,GBP,11515.69,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0000254,DOC-20250109-014,2025-01-09,4110,CC220,P002,ENT02,REG03,EUR,39930.46,0.8389,GBP,33497.66,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0000255,DOC-20250109-015,2025-01-09,6740,CC130,P000,ENT01,REG01,GBP,13665.63,1.0,GBP,13665.63,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0000256,DOC-20250109-016,2025-01-09,5400,CC420,P004,ENT01,REG03,GBP,1914.78,1.0,GBP,1914.78,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0000257,DOC-20250109-017,2025-01-09,5110,CC310,P004,ENT01,REG01,GBP,2403.3,1.0,GBP,2403.3,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0000258,DOC-20250109-018,2025-01-09,5100,CC310,P002,ENT01,REG02,GBP,12142.53,1.0,GBP,12142.53,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0000259,DOC-20250109-019,2025-01-09,6640,CC110,P000,ENT01,REG01,GBP,1267.48,1.0,GBP,1267.48,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6640,2026-09-24
TXN-0000260,DOC-20250109-020,2025-01-09,6610,CC120,P000,ENT03,REG04,EUR,6090.57,0.8389,GBP,5109.38,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6610,2026-09-24
TXN-0000261,DOC-20250109-021,2025-01-09,6420,CC330,P000,ENT03,REG03,EUR,19457.68,0.8389,GBP,16323.05,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6420,2026-09-24
TXN-0000262,DOC-20250109-022,2025-01-09,5400,CC420,P004,ENT01,REG01,GBP,11820.58,1.0,GBP,11820.58,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0000263,DOC-20250109-023,2025-01-09,6720,CC130,P000,ENT01,REG02,GBP,13812.09,1.0,GBP,13812.09,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6720,2026-09-24
